station_id;name;is_virtual_station;capacity;lat;lon;geopunt;station_area
eaf67676-c7b3-4358-8c5b-9c6096ce0a9b;Posthoornstraat 93;1;2;51.042134;3.743603;51.042134, 3.743603;"{""coordinates"": [[[[3.7437275086918, 51.042133907787], [3.7437251068518504, 51.04215829407725], [3.7437179936333638, 51.04218174321604], [3.7437064423933375, 51.042203354066125], [3.743690897039448, 51.042222296134646], [3.743671954970927, 51.042237841488536], [3.7436503441208457, 51.042249392728564], [3.743626894982052, 51.042256505947044], [3.7436025086918, 51.042258907786994], [3.743578122401548, 51.042256505947044], [3.743554673262754, 51.042249392728564], [3.7435330624126726, 51.042237841488536], [3.7435141203441518, 51.042222296134646], [3.7434985749902623, 51.042203354066125], [3.743487023750236, 51.04218174321604], [3.7434799105317493, 51.04215829407725], [3.7434775086917997, 51.042133907787], [3.7434799105317493, 51.04210952149675], [3.743487023750236, 51.042086072357954], [3.7434985749902623, 51.04206446150787], [3.7435141203441518, 51.04204551943935], [3.7435330624126726, 51.04202997408546], [3.743554673262754, 51.04201842284543], [3.743578122401548, 51.04201130962695], [3.7436025086918, 51.042008907787], [3.743626894982052, 51.04201130962695], [3.7436503441208457, 51.04201842284543], [3.743671954970927, 51.04202997408546], [3.743690897039448, 51.04204551943935], [3.7437064423933375, 51.04206446150787], [3.7437179936333638, 51.042086072357954], [3.7437251068518504, 51.04210952149675], [3.7437275086918, 51.042133907787]]]], ""type"": ""MultiPolygon""}"
d5f2ba48-7b90-4572-84f0-0e678f2b9b20;Zwijnaardsesteenweg 782;1;2;51.019551;3.719859;51.019551, 3.719859;"{""coordinates"": [[[[3.7199839890564, 51.019551196514], [3.7199815872164503, 51.01957558280425], [3.7199744739979637, 51.019599031943045], [3.7199629227579374, 51.01962064279313], [3.719947377404048, 51.01963958486165], [3.719928435335527, 51.01965513021554], [3.7199068244854456, 51.01966668145557], [3.719883375346652, 51.01967379467405], [3.7198589890564, 51.019676196514], [3.7198346027661477, 51.01967379467405], [3.719811153627354, 51.01966668145557], [3.7197895427772725, 51.01965513021554], [3.7197706007087517, 51.01963958486165], [3.719755055354862, 51.01962064279313], [3.719743504114836, 51.019599031943045], [3.719736390896349, 51.01957558280425], [3.7197339890563996, 51.019551196514], [3.719736390896349, 51.01952681022375], [3.719743504114836, 51.01950336108496], [3.719755055354862, 51.019481750234874], [3.7197706007087517, 51.01946280816635], [3.7197895427772725, 51.01944726281246], [3.719811153627354, 51.019435711572434], [3.7198346027661477, 51.019428598353954], [3.7198589890564, 51.019426196514004], [3.719883375346652, 51.019428598353954], [3.7199068244854456, 51.019435711572434], [3.719928435335527, 51.01944726281246], [3.719947377404048, 51.01946280816635], [3.7199629227579374, 51.019481750234874], [3.7199744739979637, 51.01950336108496], [3.7199815872164503, 51.01952681022375], [3.7199839890564, 51.019551196514]]]], ""type"": ""MultiPolygon""}"
f7e48e48-fa5a-4eb3-b23c-24c3b66ebfd1;Biesbilkstraat 12;1;2;51.082549;3.712655;51.082549, 3.712655;"{""coordinates"": [[[[3.7127798518178, 51.082549396498], [3.7127774499778505, 51.08257378278825], [3.712770336759364, 51.082597231927046], [3.7127587855193376, 51.08261884277713], [3.712743240165448, 51.08263778484565], [3.7127242980969273, 51.08265333019954], [3.712702687246846, 51.08266488143957], [3.712679238108052, 51.08267199465805], [3.7126548518178, 51.082674396498], [3.712630465527548, 51.08267199465805], [3.712607016388754, 51.08266488143957], [3.7125854055386727, 51.08265333019954], [3.712566463470152, 51.08263778484565], [3.7125509181162624, 51.08261884277713], [3.712539366876236, 51.082597231927046], [3.7125322536577494, 51.08257378278825], [3.7125298518178, 51.082549396498], [3.7125322536577494, 51.08252501020775], [3.712539366876236, 51.08250156106896], [3.7125509181162624, 51.082479950218875], [3.712566463470152, 51.082461008150354], [3.7125854055386727, 51.082445462796464], [3.712607016388754, 51.082433911556436], [3.712630465527548, 51.082426798337956], [3.7126548518178, 51.082424396498006], [3.712679238108052, 51.082426798337956], [3.712702687246846, 51.082433911556436], [3.7127242980969273, 51.082445462796464], [3.712743240165448, 51.082461008150354], [3.7127587855193376, 51.082479950218875], [3.712770336759364, 51.08250156106896], [3.7127774499778505, 51.08252501020775], [3.7127798518178, 51.082549396498]]]], ""type"": ""MultiPolygon""}"
47f91189-eb7a-433a-9b7d-454dfae1d80e;Kartuizerlaan 70;1;2;51.062947;3.727255;51.062947, 3.727255;"{""coordinates"": [[[[3.7276350200004, 51.062946877638], [3.7276277145188, 51.063021051437], [3.7276060788196, 51.063092374779], [3.7275709443505, 51.063158106748], [3.7275236613096, 51.0632157213], [3.7274660467575, 51.063263004341], [3.7274003147891, 51.06329813881], [3.7273289914473, 51.063319774509], [3.7272548176479, 51.06332707999], [3.7271806438485, 51.063319774509], [3.7271093205067, 51.06329813881], [3.7270435885383, 51.063263004341], [3.7269859739862, 51.0632157213], [3.7269386909453, 51.063158106748], [3.7269035564762, 51.063092374779], [3.726881920777, 51.063021051437], [3.7268746152954, 51.062946877638], [3.726881920777, 51.062872703839], [3.7269035564762, 51.062801380497], [3.7269386909453, 51.062735648528], [3.7269859739862, 51.062678033976], [3.7270435885383, 51.062630750935], [3.7271093205067, 51.062595616466], [3.7271806438485, 51.062573980767], [3.7272548176479, 51.062566675286], [3.7273289914473, 51.062573980767], [3.7274003147891, 51.062595616466], [3.7274660467575, 51.062630750935], [3.7275236613096, 51.062678033976], [3.7275709443505, 51.062735648528], [3.7276060788196, 51.062801380497], [3.7276277145188, 51.062872703839], [3.7276350200004, 51.062946877638]]]], ""type"": ""MultiPolygon""}"
bb3084ef-eea3-42ce-b69a-6bbba61d3e98;Rijsenbergstraat 85;1;2;51.040984;3.704058;51.040984, 3.704058;"{""coordinates"": [[[[3.7044273230943, 51.040983959168], [3.7044202317264, 51.041055959035], [3.7043992301399, 51.041125191987], [3.7043651254141, 51.041188997441], [3.7043192281743, 51.04124492339], [3.7042633022259, 51.04129082063], [3.7041994967716, 51.041324925355], [3.7041302638193, 51.041345926942], [3.7040582639525, 51.04135301831], [3.7039862640857, 51.041345926942], [3.7039170311334, 51.041324925355], [3.7038532256791, 51.04129082063], [3.7037972997307, 51.04124492339], [3.7037514024909, 51.041188997441], [3.7037172977651, 51.041125191987], [3.7036962961786, 51.041055959035], [3.7036892048107, 51.040983959168], [3.7036962961786, 51.040911959301], [3.7037172977651, 51.040842726349], [3.7037514024909, 51.040778920895], [3.7037972997307, 51.040722994946], [3.7038532256791, 51.040677097706], [3.7039170311334, 51.040642992981], [3.7039862640857, 51.040621991394], [3.7040582639525, 51.040614900026], [3.7041302638193, 51.040621991394], [3.7041994967716, 51.040642992981], [3.7042633022259, 51.040677097706], [3.7043192281743, 51.040722994946], [3.7043651254141, 51.040778920895], [3.7043992301399, 51.040842726349], [3.7044202317264, 51.040911959301], [3.7044273230943, 51.040983959168]]]], ""type"": ""MultiPolygon""}"
a1c0fa77-47f2-4aa9-9018-b03765501e27;Dok-Noord 5B;1;2;51.06608;3.734012;51.06608, 3.734012;"{""coordinates"": [[[[3.7341368701395, 51.066079526449], [3.7341344682996, 51.066103912739], [3.7341273550811, 51.066127361878], [3.734115803841, 51.066148972728], [3.7341002584871, 51.066167914797], [3.7340813164186, 51.066183460151], [3.7340597055685, 51.066195011391], [3.7340362564298, 51.066202124609], [3.7340118701395, 51.066204526449], [3.7339874838492, 51.066202124609], [3.7339640347105, 51.066195011391], [3.7339424238604, 51.066183460151], [3.7339234817919, 51.066167914797], [3.733907936438, 51.066148972728], [3.7338963851979, 51.066127361878], [3.7338892719794, 51.066103912739], [3.7338868701395, 51.066079526449], [3.7338892719794, 51.066055140159], [3.7338963851979, 51.06603169102], [3.733907936438, 51.06601008017], [3.7339234817919, 51.065991138101], [3.7339424238604, 51.065975592747], [3.7339640347105, 51.065964041507], [3.7339874838492, 51.065956928289], [3.7340118701395, 51.065954526449], [3.7340362564298, 51.065956928289], [3.7340597055685, 51.065964041507], [3.7340813164186, 51.065975592747], [3.7341002584871, 51.065991138101], [3.734115803841, 51.06601008017], [3.7341273550811, 51.06603169102], [3.7341344682996, 51.066055140159], [3.7341368701395, 51.066079526449]]]], ""type"": ""MultiPolygon""}"
5c06e384-1365-43a5-beae-b4b3ed0d78a7;Muinkkaai 25;1;2;51.04583;3.728727;51.04583, 3.728727;"{""coordinates"": [[[[3.7289913363349987, 51.045830048222], [3.728986256159917, 51.0458816281052], [3.728971210862952, 51.04593122580242], [3.7289467786264283, 51.04597693530196], [3.7289138983674937, 51.04601700001339], [3.7288738336560594, 51.04604988027233], [3.7288281241565175, 51.04607431250885], [3.728778526459301, 51.04608935780582], [3.7287269465761, 51.0460944379809], [3.728675366692899, 51.04608935780582], [3.7286257689956828, 51.04607431250885], [3.728580059496141, 51.04604988027233], [3.7285399947847067, 51.04601700001339], [3.728507114525772, 51.04597693530196], [3.7284826822892483, 51.04593122580242], [3.728467636992283, 51.0458816281052], [3.7284625568172016, 51.045830048222], [3.728467636992283, 51.0457784683388], [3.7284826822892483, 51.04572887064158], [3.728507114525772, 51.045683161142044], [3.7285399947847067, 51.04564309643061], [3.728580059496141, 51.045610216171674], [3.7286257689956828, 51.04558578393515], [3.728675366692899, 51.04557073863818], [3.7287269465761, 51.045565658463104], [3.728778526459301, 51.04557073863818], [3.7288281241565175, 51.04558578393515], [3.7288738336560594, 51.045610216171674], [3.7289138983674937, 51.04564309643061], [3.7289467786264283, 51.045683161142044], [3.728971210862952, 51.04572887064158], [3.728986256159917, 51.0457784683388], [3.7289913363349987, 51.045830048222]]]], ""type"": ""MultiPolygon""}"
a2912ad5-4f56-491c-97a5-758ba5fa745a;Sportstraat 342;1;2;51.041039;3.704482;51.041039, 3.704482;"{""coordinates"": [[[[3.7048474789226, 51.041039056474], [3.7048404597068, 51.041110323769], [3.7048196718038, 51.041178852301], [3.704785914081, 51.041242008558], [3.7047404838289, 51.04129736548], [3.7046851269066, 51.041342795732], [3.7046219706495, 51.041376553455], [3.7045534421171, 51.041397341358], [3.7044821748226, 51.041404360574], [3.7044109075281, 51.041397341358], [3.7043423789957, 51.041376553455], [3.7042792227386, 51.041342795732], [3.7042238658163, 51.04129736548], [3.7041784355642, 51.041242008558], [3.7041446778414, 51.041178852301], [3.7041238899384, 51.041110323769], [3.7041168707226, 51.041039056474], [3.7041238899384, 51.040967789179], [3.7041446778414, 51.040899260647], [3.7041784355642, 51.04083610439], [3.7042238658163, 51.040780747468], [3.7042792227386, 51.040735317216], [3.7043423789957, 51.040701559493], [3.7044109075281, 51.04068077159], [3.7044821748226, 51.040673752374], [3.7045534421171, 51.04068077159], [3.7046219706495, 51.040701559493], [3.7046851269066, 51.040735317216], [3.7047404838289, 51.040780747468], [3.704785914081, 51.04083610439], [3.7048196718038, 51.040899260647], [3.7048404597068, 51.040967789179], [3.7048474789226, 51.041039056474]]]], ""type"": ""MultiPolygon""}"
6da2a7f0-5639-4cb3-b84d-d4b57abce234;Hoogstraat 25;1;2;51.054572;3.714531;51.054572, 3.714531;"{""coordinates"": [[[[3.7147375930898, 51.054571756792], [3.7147336272708, 51.054612022428], [3.7147218822179, 51.054650740679], [3.714702809287, 51.054686423623], [3.71467714144, 51.054717699985], [3.7146458650779, 51.054743367832], [3.7146101821339, 51.054762440763], [3.7145714638834, 51.054774185816], [3.714531198247, 51.054778151635], [3.7144909326106, 51.054774185816], [3.7144522143601, 51.054762440763], [3.7144165314161, 51.054743367832], [3.714385255054, 51.054717699985], [3.714359587207, 51.054686423623], [3.7143405142761, 51.054650740679], [3.7143287692232, 51.054612022428], [3.7143248034042, 51.054571756792], [3.7143287692232, 51.054531491156], [3.7143405142761, 51.054492772905], [3.714359587207, 51.054457089961], [3.714385255054, 51.054425813599], [3.7144165314161, 51.054400145752], [3.7144522143601, 51.054381072821], [3.7144909326106, 51.054369327768], [3.714531198247, 51.054365361949], [3.7145714638834, 51.054369327768], [3.7146101821339, 51.054381072821], [3.7146458650779, 51.054400145752], [3.71467714144, 51.054425813599], [3.714702809287, 51.054457089961], [3.7147218822179, 51.054492772905], [3.7147336272708, 51.054531491156], [3.7147375930898, 51.054571756792]]]], ""type"": ""MultiPolygon""}"
b0264650-3a73-459a-931a-0dd0f8973d2e;Steenhouwersstraat 67;1;2;51.038431;3.7446;51.038431, 3.7446;"{""coordinates"": [[[[3.7447250428992, 51.038430524667], [3.7447226410592505, 51.03845491095725], [3.744715527840764, 51.03847836009604], [3.7447039766007375, 51.03849997094613], [3.744688431246848, 51.03851891301465], [3.744669489178327, 51.03853445836854], [3.7446478783282457, 51.03854600960857], [3.744624429189452, 51.03855312282705], [3.7446000428992, 51.038555524667], [3.744575656608948, 51.03855312282705], [3.744552207470154, 51.03854600960857], [3.7445305966200726, 51.03853445836854], [3.7445116545515518, 51.03851891301465], [3.7444961091976623, 51.03849997094613], [3.744484557957636, 51.03847836009604], [3.7444774447391493, 51.03845491095725], [3.7444750428991997, 51.038430524667], [3.7444774447391493, 51.03840613837675], [3.744484557957636, 51.038382689237956], [3.7444961091976623, 51.03836107838787], [3.7445116545515518, 51.03834213631935], [3.7445305966200726, 51.03832659096546], [3.744552207470154, 51.03831503972543], [3.744575656608948, 51.03830792650695], [3.7446000428992, 51.038305524667], [3.744624429189452, 51.03830792650695], [3.7446478783282457, 51.03831503972543], [3.744669489178327, 51.03832659096546], [3.744688431246848, 51.03834213631935], [3.7447039766007375, 51.03836107838787], [3.744715527840764, 51.038382689237956], [3.7447226410592505, 51.03840613837675], [3.7447250428992, 51.038430524667]]]], ""type"": ""MultiPolygon""}"
4164f575-c540-446f-9ba1-a79ba5673f6c;Sluizeken 16;1;2;51.059706;3.724742;51.059706, 3.724742;"{""coordinates"": [[[[3.7251224116297, 51.059705788381], [3.7251151058048, 51.059779965666], [3.7250934690888, 51.05985129236], [3.7250583329687, 51.059917027417], [3.7250110477058, 51.059974644676], [3.7249534304462, 51.060021929939], [3.7248876953889, 51.06005706606], [3.7248163686953, 51.060078702775], [3.7247421914103, 51.0600860086], [3.7246680141253, 51.060078702775], [3.7245966874317, 51.06005706606], [3.7245309523744, 51.060021929939], [3.7244733351148, 51.059974644676], [3.7244260498519, 51.059917027417], [3.7243909137318, 51.05985129236], [3.7243692770158, 51.059779965666], [3.7243619711909, 51.059705788381], [3.7243692770158, 51.059631611096], [3.7243909137318, 51.059560284402], [3.7244260498519, 51.059494549345], [3.7244733351148, 51.059436932086], [3.7245309523744, 51.059389646823], [3.7245966874317, 51.059354510702], [3.7246680141253, 51.059332873987], [3.7247421914103, 51.059325568162], [3.7248163686953, 51.059332873987], [3.7248876953889, 51.059354510702], [3.7249534304462, 51.059389646823], [3.7250110477058, 51.059436932086], [3.7250583329687, 51.059494549345], [3.7250934690888, 51.059560284402], [3.7251151058048, 51.059631611096], [3.7251224116297, 51.059705788381]]]], ""type"": ""MultiPolygon""}"
6ad5830e-acdc-4ce0-86d9-e91526e239f7;Sint-Niklaasstraat 56;1;2;51.05257;3.722978;51.05257, 3.722978;"{""coordinates"": [[[[3.7227093303143, 51.052313135628], [3.7231409493787, 51.052318911717], [3.7232664559368, 51.052813822168], [3.7227950398581, 51.052835631636], [3.7227093303143, 51.052313135628]]]], ""type"": ""MultiPolygon""}"
a0774a74-d68a-4df8-ab28-5d2032ce48ed;Rijsenbergstraat 15;1;2;51.039224;3.705947;51.039224, 3.705947;"{""coordinates"": [[[[3.7062971021443576, 51.03922358401], [3.706290371357166, 51.0392919228392], [3.706270437655969, 51.03935763544551], [3.7062380670817245, 51.03941819653034], [3.706194503617447, 51.03947127876515], [3.706141421382638, 51.03951484222943], [3.706080860297812, 51.03954721280367], [3.7060151476914966, 51.03956714650487], [3.7059468088623, 51.03957387729206], [3.7058784700331038, 51.03956714650487], [3.7058127574267883, 51.03954721280367], [3.7057521963419626, 51.03951484222943], [3.7056991141071536, 51.03947127876515], [3.705655550642876, 51.03941819653034], [3.7056231800686312, 51.03935763544551], [3.7056032463674344, 51.0392919228392], [3.705596515580243, 51.03922358401], [3.7056032463674344, 51.03915524518081], [3.7056231800686312, 51.03908953257449], [3.705655550642876, 51.039028971489664], [3.7056991141071536, 51.03897588925486], [3.7057521963419626, 51.038932325790576], [3.7058127574267883, 51.03889995521634], [3.7058784700331038, 51.03888002151513], [3.7059468088623, 51.03887329072795], [3.7060151476914966, 51.03888002151513], [3.706080860297812, 51.03889995521634], [3.706141421382638, 51.038932325790576], [3.706194503617447, 51.03897588925486], [3.7062380670817245, 51.039028971489664], [3.706270437655969, 51.03908953257449], [3.706290371357166, 51.03915524518081], [3.7062971021443576, 51.03922358401]]]], ""type"": ""MultiPolygon""}"
0e7262ee-062e-415f-a726-b4c8bc5c7691;Frans van Ryhovelaan 21;1;2;51.066777;3.708565;51.066777, 3.708565;"{""coordinates"": [[[[3.7086902389194, 51.066777262426], [3.7086878370795, 51.066801648716], [3.708680723861, 51.066825097855], [3.7086691726209, 51.066846708705], [3.708653627267, 51.066865650774], [3.7086346851985, 51.066881196128], [3.7086130743484, 51.066892747368], [3.7085896252097, 51.066899860586], [3.7085652389194, 51.066902262426], [3.7085408526291, 51.066899860586], [3.7085174034904, 51.066892747368], [3.7084957926403, 51.066881196128], [3.7084768505718, 51.066865650774], [3.7084613052179, 51.066846708705], [3.7084497539778, 51.066825097855], [3.7084426407593, 51.066801648716], [3.7084402389194, 51.066777262426], [3.7084426407593, 51.066752876136], [3.7084497539778, 51.066729426997], [3.7084613052179, 51.066707816147], [3.7084768505718, 51.066688874078], [3.7084957926403, 51.066673328724], [3.7085174034904, 51.066661777484], [3.7085408526291, 51.066654664266], [3.7085652389194, 51.066652262426], [3.7085896252097, 51.066654664266], [3.7086130743484, 51.066661777484], [3.7086346851985, 51.066673328724], [3.708653627267, 51.066688874078], [3.7086691726209, 51.066707816147], [3.708680723861, 51.066729426997], [3.7086878370795, 51.066752876136], [3.7086902389194, 51.066777262426]]]], ""type"": ""MultiPolygon""}"
ddcc628a-796a-4b12-876e-c2a1e4efd2da;Frans van Ryhovelaan 19;1;2;51.066764;3.708569;51.066764, 3.708569;"{""coordinates"": [[[[3.7086940521655, 51.066764427193], [3.7086916503256, 51.066788813483], [3.7086845371071, 51.066812262622], [3.708672985867, 51.066833873472], [3.7086574405131, 51.066852815541], [3.7086384984446, 51.066868360895], [3.7086168875945, 51.066879912135], [3.7085934384558, 51.066887025353], [3.7085690521655, 51.066889427193], [3.7085446658752, 51.066887025353], [3.7085212167365, 51.066879912135], [3.7084996058864, 51.066868360895], [3.7084806638179, 51.066852815541], [3.708465118464, 51.066833873472], [3.7084535672239, 51.066812262622], [3.7084464540054, 51.066788813483], [3.7084440521655, 51.066764427193], [3.7084464540054, 51.066740040903], [3.7084535672239, 51.066716591764], [3.708465118464, 51.066694980914], [3.7084806638179, 51.066676038845], [3.7084996058864, 51.066660493491], [3.7085212167365, 51.066648942251], [3.7085446658752, 51.066641829033], [3.7085690521655, 51.066639427193], [3.7085934384558, 51.066641829033], [3.7086168875945, 51.066648942251], [3.7086384984446, 51.066660493491], [3.7086574405131, 51.066676038845], [3.708672985867, 51.066694980914], [3.7086845371071, 51.066716591764], [3.7086916503256, 51.066740040903], [3.7086940521655, 51.066764427193]]]], ""type"": ""MultiPolygon""}"
0e87c648-c7d9-47d3-a0f3-da5378ce6b39;Frans van Ryhovelaan 114;1;2;51.070218;3.708561;51.070218, 3.708561;"{""coordinates"": [[[[3.7086864135403, 51.070217707288], [3.7086840117003503, 51.07024209357825], [3.7086768984818637, 51.070265542717046], [3.7086653472418374, 51.07028715356713], [3.708649801887948, 51.07030609563565], [3.708630859819427, 51.07032164098954], [3.7086092489693456, 51.07033319222957], [3.708585799830552, 51.07034030544805], [3.7085614135403, 51.070342707288], [3.7085370272500477, 51.07034030544805], [3.708513578111254, 51.07033319222957], [3.7084919672611725, 51.07032164098954], [3.7084730251926517, 51.07030609563565], [3.708457479838762, 51.07028715356713], [3.708445928598736, 51.070265542717046], [3.708438815380249, 51.07024209357825], [3.7084364135402996, 51.070217707288], [3.708438815380249, 51.07019332099775], [3.708445928598736, 51.07016987185896], [3.708457479838762, 51.070148261008875], [3.7084730251926517, 51.07012931894035], [3.7084919672611725, 51.07011377358646], [3.708513578111254, 51.070102222346435], [3.7085370272500477, 51.070095109127955], [3.7085614135403, 51.070092707288005], [3.708585799830552, 51.070095109127955], [3.7086092489693456, 51.070102222346435], [3.708630859819427, 51.07011377358646], [3.708649801887948, 51.07012931894035], [3.7086653472418374, 51.070148261008875], [3.7086768984818637, 51.07016987185896], [3.7086840117003503, 51.07019332099775], [3.7086864135403, 51.070217707288]]]], ""type"": ""MultiPolygon""}"
70b2c09f-18b7-47f8-9cae-b868f97d3bf1;Frans van Ryhovelaan 183;1;2;51.071189;3.709261;51.071189, 3.709261;"{""coordinates"": [[[[3.7093860831898002, 51.071189190087], [3.7093836813498506, 51.07121357637725], [3.709376568131364, 51.07123702551604], [3.7093650168913377, 51.071258636366125], [3.709349471537448, 51.071277578434646], [3.7093305294689274, 51.071293123788536], [3.709308918618846, 51.071304675028564], [3.709285469480052, 51.071311788247044], [3.7092610831898, 51.071314190086994], [3.709236696899548, 51.071311788247044], [3.7092132477607542, 51.071304675028564], [3.7091916369106728, 51.071293123788536], [3.709172694842152, 51.071277578434646], [3.7091571494882625, 51.071258636366125], [3.709145598248236, 51.07123702551604], [3.7091384850297495, 51.07121357637725], [3.7091360831898, 51.071189190087], [3.7091384850297495, 51.07116480379675], [3.709145598248236, 51.071141354657954], [3.7091571494882625, 51.07111974380787], [3.709172694842152, 51.07110080173935], [3.7091916369106728, 51.07108525638546], [3.7092132477607542, 51.07107370514543], [3.709236696899548, 51.07106659192695], [3.7092610831898, 51.071064190087], [3.709285469480052, 51.07106659192695], [3.709308918618846, 51.07107370514543], [3.7093305294689274, 51.07108525638546], [3.709349471537448, 51.07110080173935], [3.7093650168913377, 51.07111974380787], [3.709376568131364, 51.071141354657954], [3.7093836813498506, 51.07116480379675], [3.7093860831898002, 51.071189190087]]]], ""type"": ""MultiPolygon""}"
2e331c0c-5e39-4711-86ed-1a3f49c8bb86;Frans van Ryhovelaan 237;1;2;51.072933;3.71088;51.072933, 3.71088;"{""coordinates"": [[[[3.7110046957831, 51.072933161904], [3.7110022939431504, 51.072957548194246], [3.7109951807246637, 51.07298099733304], [3.7109836294846374, 51.073002608183124], [3.710968084130748, 51.073021550251646], [3.710949142062227, 51.073037095605535], [3.7109275312121457, 51.073048646845564], [3.710904082073352, 51.073055760064044], [3.7108796957831, 51.073058161903994], [3.710855309492848, 51.073055760064044], [3.710831860354054, 51.073048646845564], [3.7108102495039725, 51.073037095605535], [3.7107913074354517, 51.073021550251646], [3.7107757620815622, 51.073002608183124], [3.710764210841536, 51.07298099733304], [3.7107570976230493, 51.072957548194246], [3.7107546957830997, 51.072933161904], [3.7107570976230493, 51.07290877561375], [3.710764210841536, 51.07288532647495], [3.7107757620815622, 51.07286371562487], [3.7107913074354517, 51.07284477355635], [3.7108102495039725, 51.07282922820246], [3.710831860354054, 51.07281767696243], [3.710855309492848, 51.07281056374395], [3.7108796957831, 51.072808161904], [3.710904082073352, 51.07281056374395], [3.7109275312121457, 51.07281767696243], [3.710949142062227, 51.07282922820246], [3.710968084130748, 51.07284477355635], [3.7109836294846374, 51.07286371562487], [3.7109951807246637, 51.07288532647495], [3.7110022939431504, 51.07290877561375], [3.7110046957831, 51.072933161904]]]], ""type"": ""MultiPolygon""}"
9779a4fd-10f4-4a08-bf7f-0055335b88fd;Oude Brusselseweg 1;1;2;51.042184;3.743891;51.042184, 3.743891;"{""coordinates"": [[[[3.7440163812019, 51.04218425898], [3.7440139793619505, 51.04220864527025], [3.744006866143464, 51.042232094409044], [3.7439953149034375, 51.04225370525913], [3.743979769549548, 51.04227264732765], [3.743960827481027, 51.04228819268154], [3.7439392166309458, 51.04229974392157], [3.743915767492152, 51.04230685714005], [3.7438913812019, 51.04230925898], [3.743866994911648, 51.04230685714005], [3.743843545772854, 51.04229974392157], [3.7438219349227726, 51.04228819268154], [3.7438029928542518, 51.04227264732765], [3.7437874475003623, 51.04225370525913], [3.743775896260336, 51.042232094409044], [3.7437687830418493, 51.04220864527025], [3.7437663812018998, 51.04218425898], [3.7437687830418493, 51.04215987268975], [3.743775896260336, 51.04213642355096], [3.7437874475003623, 51.04211481270087], [3.7438029928542518, 51.04209587063235], [3.7438219349227726, 51.04208032527846], [3.743843545772854, 51.042068774038434], [3.743866994911648, 51.042061660819954], [3.7438913812019, 51.042059258980004], [3.743915767492152, 51.042061660819954], [3.7439392166309458, 51.042068774038434], [3.743960827481027, 51.04208032527846], [3.743979769549548, 51.04209587063235], [3.7439953149034375, 51.04211481270087], [3.744006866143464, 51.04213642355096], [3.7440139793619505, 51.04215987268975], [3.7440163812019, 51.04218425898]]]], ""type"": ""MultiPolygon""}"
0f2e5867-b3a7-429e-a422-f2de3e6dc2b4;De Pintelaan 231;1;2;51.026393;3.720034;51.026393, 3.720034;"{""coordinates"": [[[[3.7201585902455, 51.026392986468], [3.7201561884055505, 51.026417372758246], [3.720149075187064, 51.02644082189704], [3.7201375239470376, 51.026462432747124], [3.720121978593148, 51.026481374815646], [3.7201030365246273, 51.026496920169535], [3.720081425674546, 51.026508471409564], [3.720057976535752, 51.026515584628044], [3.7200335902455, 51.026517986467994], [3.720009203955248, 51.026515584628044], [3.719985754816454, 51.026508471409564], [3.7199641439663726, 51.026496920169535], [3.719945201897852, 51.026481374815646], [3.7199296565439623, 51.026462432747124], [3.719918105303936, 51.02644082189704], [3.7199109920854494, 51.026417372758246], [3.7199085902455, 51.026392986468], [3.7199109920854494, 51.02636860017775], [3.719918105303936, 51.02634515103895], [3.7199296565439623, 51.02632354018887], [3.719945201897852, 51.02630459812035], [3.7199641439663726, 51.02628905276646], [3.719985754816454, 51.02627750152643], [3.720009203955248, 51.02627038830795], [3.7200335902455, 51.026267986468], [3.720057976535752, 51.02627038830795], [3.720081425674546, 51.02627750152643], [3.7201030365246273, 51.02628905276646], [3.720121978593148, 51.02630459812035], [3.7201375239470376, 51.02632354018887], [3.720149075187064, 51.02634515103895], [3.7201561884055505, 51.02636860017775], [3.7201585902455, 51.026392986468]]]], ""type"": ""MultiPolygon""}"
bf229b5a-a46c-4a6e-b836-230460e91a7b;Muinkkaai 48;1;2;51.044134;3.728768;51.044134, 3.728768;"{""coordinates"": [[[[3.7290263415628, 51.044134005171], [3.7290213849898, 51.044184330101], [3.7290067057491, 51.044232721073], [3.7289828679558, 51.044277318447], [3.7289507876827, 51.044316408373], [3.728911697757, 51.044348488646], [3.7288671003823, 51.044372326439], [3.728818709411, 51.04438700568], [3.7287683844808, 51.044391962253], [3.7287180595506, 51.04438700568], [3.7286696685793, 51.044372326439], [3.7286250712046, 51.044348488646], [3.7285859812789, 51.044316408373], [3.7285539010058, 51.044277318447], [3.7285300632125, 51.044232721073], [3.7285153839718, 51.044184330101], [3.7285104273988, 51.044134005171], [3.7285153839718, 51.044083680241], [3.7285300632125, 51.044035289269], [3.7285539010058, 51.043990691895], [3.7285859812789, 51.043951601969], [3.7286250712046, 51.043919521696], [3.7286696685793, 51.043895683903], [3.7287180595506, 51.043881004662], [3.7287683844808, 51.043876048089], [3.728818709411, 51.043881004662], [3.7288671003823, 51.043895683903], [3.728911697757, 51.043919521696], [3.7289507876827, 51.043951601969], [3.7289828679558, 51.043990691895], [3.7290067057491, 51.044035289269], [3.7290213849898, 51.044083680241], [3.7290263415628, 51.044134005171]]]], ""type"": ""MultiPolygon""}"
