bike_id;current_range_meters;is_disabled;is_reserved;last_reported;lat;lon;pricing_plan_id;rental_uris;vehicle_type_id;loc;time
017a3955-6d74-455f-8222-9ba6898befdc;6300.0;0;0;1682820005;51.077567;3.737811;d4649cd8-e995-57b6-8381-556a0b27b9cf;"{""android"": ""https://go.ridedott.com/vehicles/WES0TZ?platform=android"", ""ios"": ""https://go.ridedott.com/vehicles/WES0TZ?platform=ios""}";dott_bicycle;51.077567, 3.737811;2023-04-30T04:00:05+02:00
01b6a443-4f28-4d65-9fab-812a7566a9b0;23100.0;0;0;1682826097;51.037369;3.710842;d4649cd8-e995-57b6-8381-556a0b27b9cf;"{""android"": ""https://go.ridedott.com/vehicles/KW2HRD?platform=android"", ""ios"": ""https://go.ridedott.com/vehicles/KW2HRD?platform=ios""}";dott_bicycle;51.037369, 3.710842;2023-04-30T05:41:37+02:00
05b473d6-3b34-4141-916b-919be7748bac;18900.0;0;0;1682826191;51.020876;3.720197;d4649cd8-e995-57b6-8381-556a0b27b9cf;"{""android"": ""https://go.ridedott.com/vehicles/BEG349?platform=android"", ""ios"": ""https://go.ridedott.com/vehicles/BEG349?platform=ios""}";dott_bicycle;51.020876, 3.720197;2023-04-30T05:43:11+02:00
05c3c804-957c-429b-accb-c0c61dc66da8;16800.0;0;0;1682826188;51.072641;3.73133;d4649cd8-e995-57b6-8381-556a0b27b9cf;"{""android"": ""https://go.ridedott.com/vehicles/S5AQXV?platform=android"", ""ios"": ""https://go.ridedott.com/vehicles/S5AQXV?platform=ios""}";dott_bicycle;51.072641, 3.73133;2023-04-30T05:43:08+02:00
0612290b-b607-4c7c-b6cb-d0301524212c;23100.0;0;0;1682825806;51.028307;3.753111;d4649cd8-e995-57b6-8381-556a0b27b9cf;"{""android"": ""https://go.ridedott.com/vehicles/17EZZD?platform=android"", ""ios"": ""https://go.ridedott.com/vehicles/17EZZD?platform=ios""}";dott_bicycle;51.028307, 3.753111;2023-04-30T05:36:46+02:00
08370942-e4c8-41d2-a158-032d1c10f3e0;53900.0;0;0;1682825546;51.07362;3.731364;d4649cd8-e995-57b6-8381-556a0b27b9cf;"{""android"": ""https://go.ridedott.com/vehicles/GWK9YX?platform=android"", ""ios"": ""https://go.ridedott.com/vehicles/GWK9YX?platform=ios""}";dott_bicycle;51.07362, 3.731364;2023-04-30T05:32:26+02:00
0955787b-c2f0-4842-8e41-36a9669597d8;36400.0;0;0;1682825663;51.04238;3.710211;d4649cd8-e995-57b6-8381-556a0b27b9cf;"{""android"": ""https://go.ridedott.com/vehicles/200EA3?platform=android"", ""ios"": ""https://go.ridedott.com/vehicles/200EA3?platform=ios""}";dott_bicycle;51.04238, 3.710211;2023-04-30T05:34:23+02:00
0cc30230-f169-416e-ae60-4b15b8bdfb44;44800.0;0;0;1682825612;51.056103;3.727488;d4649cd8-e995-57b6-8381-556a0b27b9cf;"{""android"": ""https://go.ridedott.com/vehicles/JAFWDK?platform=android"", ""ios"": ""https://go.ridedott.com/vehicles/JAFWDK?platform=ios""}";dott_bicycle;51.056103, 3.727488;2023-04-30T05:33:32+02:00
0d639ee5-ef2d-410f-8883-7a25b8e4f47c;8400.0;0;0;1682826220;51.032704;3.758171;d4649cd8-e995-57b6-8381-556a0b27b9cf;"{""android"": ""https://go.ridedott.com/vehicles/PVF4SR?platform=android"", ""ios"": ""https://go.ridedott.com/vehicles/PVF4SR?platform=ios""}";dott_bicycle;51.032704, 3.758171;2023-04-30T05:43:40+02:00
0d767d0b-5342-4f4f-b992-cb4c4fc58c84;2100.0;0;0;1682826188;51.030997;3.722676;d4649cd8-e995-57b6-8381-556a0b27b9cf;"{""android"": ""https://go.ridedott.com/vehicles/G4JCSP?platform=android"", ""ios"": ""https://go.ridedott.com/vehicles/G4JCSP?platform=ios""}";dott_bicycle;51.030997, 3.722676;2023-04-30T05:43:08+02:00
0d8cb996-ad6f-4a24-8dbc-5b5d547a0694;35000.0;0;0;1682801527;51.049068;3.747161;d4649cd8-e995-57b6-8381-556a0b27b9cf;"{""android"": ""https://go.ridedott.com/vehicles/PKB3YV?platform=android"", ""ios"": ""https://go.ridedott.com/vehicles/PKB3YV?platform=ios""}";dott_bicycle;51.049068, 3.747161;2023-04-29T22:52:07+02:00
0d99fad8-81bc-4a0f-949b-1900a9150874;21000.0;0;0;1682826008;51.071495;3.686431;d4649cd8-e995-57b6-8381-556a0b27b9cf;"{""android"": ""https://go.ridedott.com/vehicles/1Y9V0J?platform=android"", ""ios"": ""https://go.ridedott.com/vehicles/1Y9V0J?platform=ios""}";dott_bicycle;51.071495, 3.686431;2023-04-30T05:40:08+02:00
1395c233-364b-4009-a9bd-4c6a2013dd68;51100.0;0;0;1682825900;51.044804;3.754647;d4649cd8-e995-57b6-8381-556a0b27b9cf;"{""android"": ""https://go.ridedott.com/vehicles/KRBA6Z?platform=android"", ""ios"": ""https://go.ridedott.com/vehicles/KRBA6Z?platform=ios""}";dott_bicycle;51.044804, 3.754647;2023-04-30T05:38:20+02:00
10c2c1c9-1720-4967-9eb4-85791fc0d0e4;11200.0;0;0;1682826195;51.037814;3.733049;d4649cd8-e995-57b6-8381-556a0b27b9cf;"{""android"": ""https://go.ridedott.com/vehicles/K3A5FG?platform=android"", ""ios"": ""https://go.ridedott.com/vehicles/K3A5FG?platform=ios""}";dott_bicycle;51.037814, 3.733049;2023-04-30T05:43:15+02:00
11f5ebf0-0a76-45b7-bcf7-bf43d9334a4c;33600.0;0;0;1682825961;51.06159;3.708263;d4649cd8-e995-57b6-8381-556a0b27b9cf;"{""android"": ""https://go.ridedott.com/vehicles/4PPV0M?platform=android"", ""ios"": ""https://go.ridedott.com/vehicles/4PPV0M?platform=ios""}";dott_bicycle;51.06159, 3.708263;2023-04-30T05:39:21+02:00
15846b15-4cb3-41f7-b875-28dfa9bbb618;30100.0;0;0;1682825882;51.073691;3.746898;d4649cd8-e995-57b6-8381-556a0b27b9cf;"{""android"": ""https://go.ridedott.com/vehicles/AVNV4S?platform=android"", ""ios"": ""https://go.ridedott.com/vehicles/AVNV4S?platform=ios""}";dott_bicycle;51.073691, 3.746898;2023-04-30T05:38:02+02:00
1615d12b-a630-4812-a51c-688f98144248;700.0;0;0;1682818815;51.026393;3.730431;d4649cd8-e995-57b6-8381-556a0b27b9cf;"{""android"": ""https://go.ridedott.com/vehicles/R8W3W9?platform=android"", ""ios"": ""https://go.ridedott.com/vehicles/R8W3W9?platform=ios""}";dott_bicycle;51.026393, 3.730431;2023-04-30T03:40:15+02:00
16d07869-b262-421e-918c-ab400dd3ce00;33600.0;0;0;1682826157;51.04474;3.687237;d4649cd8-e995-57b6-8381-556a0b27b9cf;"{""android"": ""https://go.ridedott.com/vehicles/H8AEHB?platform=android"", ""ios"": ""https://go.ridedott.com/vehicles/H8AEHB?platform=ios""}";dott_bicycle;51.04474, 3.687237;2023-04-30T05:42:37+02:00
1acf5e38-763d-4575-bcb1-416bc9567dd0;11200.0;0;0;1682825656;51.031383;3.713531;d4649cd8-e995-57b6-8381-556a0b27b9cf;"{""android"": ""https://go.ridedott.com/vehicles/FNDZR0?platform=android"", ""ios"": ""https://go.ridedott.com/vehicles/FNDZR0?platform=ios""}";dott_bicycle;51.031383, 3.713531;2023-04-30T05:34:16+02:00
1d413c40-f817-4487-a882-0635a2c5800c;45500.0;0;0;1682826115;51.058987;3.70124;d4649cd8-e995-57b6-8381-556a0b27b9cf;"{""android"": ""https://go.ridedott.com/vehicles/CA6N03?platform=android"", ""ios"": ""https://go.ridedott.com/vehicles/CA6N03?platform=ios""}";dott_bicycle;51.058987, 3.70124;2023-04-30T05:41:55+02:00
1ef6da95-b56b-4c44-8a6d-1f0775d550f4;27300.0;0;0;1682825927;51.082682;3.711671;d4649cd8-e995-57b6-8381-556a0b27b9cf;"{""android"": ""https://go.ridedott.com/vehicles/YD1AEY?platform=android"", ""ios"": ""https://go.ridedott.com/vehicles/YD1AEY?platform=ios""}";dott_bicycle;51.082682, 3.711671;2023-04-30T05:38:47+02:00
201e4c56-cd12-4c10-a0c2-e3da7ac6e5f4;15400.0;0;0;1682825947;51.062368;3.710136;d4649cd8-e995-57b6-8381-556a0b27b9cf;"{""android"": ""https://go.ridedott.com/vehicles/2SB8R1?platform=android"", ""ios"": ""https://go.ridedott.com/vehicles/2SB8R1?platform=ios""}";dott_bicycle;51.062368, 3.710136;2023-04-30T05:39:07+02:00
220c1823-2c24-4884-9458-c80eb45acd7c;36400.0;0;0;1682825579;51.047081;3.682523;d4649cd8-e995-57b6-8381-556a0b27b9cf;"{""android"": ""https://go.ridedott.com/vehicles/YGH1JX?platform=android"", ""ios"": ""https://go.ridedott.com/vehicles/YGH1JX?platform=ios""}";dott_bicycle;51.047081, 3.682523;2023-04-30T05:32:59+02:00
24a8f353-cdbd-4654-9600-5a25e394e1e0;7000.0;0;0;1682825621;51.073661;3.74696;d4649cd8-e995-57b6-8381-556a0b27b9cf;"{""android"": ""https://go.ridedott.com/vehicles/DFB3SY?platform=android"", ""ios"": ""https://go.ridedott.com/vehicles/DFB3SY?platform=ios""}";dott_bicycle;51.073661, 3.74696;2023-04-30T05:33:41+02:00
26020b05-7894-4426-b949-bbaabc3e751c;700.0;0;0;1682825552;51.053695;3.688146;d4649cd8-e995-57b6-8381-556a0b27b9cf;"{""android"": ""https://go.ridedott.com/vehicles/MGNZWM?platform=android"", ""ios"": ""https://go.ridedott.com/vehicles/MGNZWM?platform=ios""}";dott_bicycle;51.053695, 3.688146;2023-04-30T05:32:32+02:00
2721513c-e43a-49d3-a7cc-c4800d2d9978;16100.0;0;0;1682825763;51.048221;3.712529;d4649cd8-e995-57b6-8381-556a0b27b9cf;"{""android"": ""https://go.ridedott.com/vehicles/W18ZK9?platform=android"", ""ios"": ""https://go.ridedott.com/vehicles/W18ZK9?platform=ios""}";dott_bicycle;51.048221, 3.712529;2023-04-30T05:36:03+02:00
2b8d1e0f-b217-4309-9b51-1e361376698c;38500.0;0;0;1682825513;51.034887;3.729236;d4649cd8-e995-57b6-8381-556a0b27b9cf;"{""android"": ""https://go.ridedott.com/vehicles/BC5WN1?platform=android"", ""ios"": ""https://go.ridedott.com/vehicles/BC5WN1?platform=ios""}";dott_bicycle;51.034887, 3.729236;2023-04-30T05:31:53+02:00
287ce151-c035-468d-bb84-e5ec539a184c;700.0;0;0;1682802683;51.05585;3.721663;d4649cd8-e995-57b6-8381-556a0b27b9cf;"{""android"": ""https://go.ridedott.com/vehicles/29ZQ5H?platform=android"", ""ios"": ""https://go.ridedott.com/vehicles/29ZQ5H?platform=ios""}";dott_bicycle;51.05585, 3.721663;2023-04-29T23:11:23+02:00
2891b737-d1a2-400e-bb1c-c37c45a13dc4;32200.0;0;0;1682825767;51.044856;3.768019;d4649cd8-e995-57b6-8381-556a0b27b9cf;"{""android"": ""https://go.ridedott.com/vehicles/H26MT4?platform=android"", ""ios"": ""https://go.ridedott.com/vehicles/H26MT4?platform=ios""}";dott_bicycle;51.044856, 3.768019;2023-04-30T05:36:07+02:00
29e52a7c-6980-49ad-a246-d9abf03a5710;48299.99999999999;0;0;1682826042;51.030728;3.711318;d4649cd8-e995-57b6-8381-556a0b27b9cf;"{""android"": ""https://go.ridedott.com/vehicles/BCS8AV?platform=android"", ""ios"": ""https://go.ridedott.com/vehicles/BCS8AV?platform=ios""}";dott_bicycle;51.030728, 3.711318;2023-04-30T05:40:42+02:00
29f32eaf-7bbc-48a7-a6ba-8f542cf99f94;52500.0;0;0;1682825584;51.058302;3.738845;d4649cd8-e995-57b6-8381-556a0b27b9cf;"{""android"": ""https://go.ridedott.com/vehicles/ZDFAX7?platform=android"", ""ios"": ""https://go.ridedott.com/vehicles/ZDFAX7?platform=ios""}";dott_bicycle;51.058302, 3.738845;2023-04-30T05:33:04+02:00
29f3ea08-f642-443a-845e-e1211f966a8c;55300.0;0;0;1682825698;51.049414;3.685855;d4649cd8-e995-57b6-8381-556a0b27b9cf;"{""android"": ""https://go.ridedott.com/vehicles/S6Y13M?platform=android"", ""ios"": ""https://go.ridedott.com/vehicles/S6Y13M?platform=ios""}";dott_bicycle;51.049414, 3.685855;2023-04-30T05:34:58+02:00
2b3a85de-9c8b-448d-8ef2-3f6270bda7dc;36400.0;0;0;1682826131;51.039129;3.726116;d4649cd8-e995-57b6-8381-556a0b27b9cf;"{""android"": ""https://go.ridedott.com/vehicles/CJ3WR3?platform=android"", ""ios"": ""https://go.ridedott.com/vehicles/CJ3WR3?platform=ios""}";dott_bicycle;51.039129, 3.726116;2023-04-30T05:42:11+02:00
2ca1e4a4-4e54-411b-83ce-b6a4c5458430;51800.0;0;0;1682825752;51.075211;3.678732;d4649cd8-e995-57b6-8381-556a0b27b9cf;"{""android"": ""https://go.ridedott.com/vehicles/PNQ4JB?platform=android"", ""ios"": ""https://go.ridedott.com/vehicles/PNQ4JB?platform=ios""}";dott_bicycle;51.075211, 3.678732;2023-04-30T05:35:52+02:00
2dd05913-aec4-465d-bb4e-459d7f5196d0;40600.0;0;0;1682825877;51.030808;3.731933;d4649cd8-e995-57b6-8381-556a0b27b9cf;"{""android"": ""https://go.ridedott.com/vehicles/94HVR8?platform=android"", ""ios"": ""https://go.ridedott.com/vehicles/94HVR8?platform=ios""}";dott_bicycle;51.030808, 3.731933;2023-04-30T05:37:57+02:00
2e7213ef-7a42-487c-b900-173813a9a7f0;21700.0;0;0;1682825822;51.041179;3.715251;d4649cd8-e995-57b6-8381-556a0b27b9cf;"{""android"": ""https://go.ridedott.com/vehicles/JPS07A?platform=android"", ""ios"": ""https://go.ridedott.com/vehicles/JPS07A?platform=ios""}";dott_bicycle;51.041179, 3.715251;2023-04-30T05:37:02+02:00
30b221ce-ea65-4f2f-bd90-356eb11a1a5c;30100.0;0;0;1682826094;51.063106;3.707459;d4649cd8-e995-57b6-8381-556a0b27b9cf;"{""android"": ""https://go.ridedott.com/vehicles/B4WTW9?platform=android"", ""ios"": ""https://go.ridedott.com/vehicles/B4WTW9?platform=ios""}";dott_bicycle;51.063106, 3.707459;2023-04-30T05:41:34+02:00
